event_id,entity_type,entity_id,from_state,to_state,at,actor,process_id,synthetic
EV-H142-02,work_orders,WO-H142,inspected,authorized,2026-07-06T10:51:25.714286Z,Operador demo,PROC-H142,1
EV-H142-03,work_orders,WO-H142,authorized,scheduled,2026-07-06T12:17:08.571429Z,Operador demo,PROC-H142,1
EV-H142-04,work_orders,WO-H142,scheduled,in_service,2026-07-06T13:42:51.428571Z,Operador demo,PROC-H142,1
EV-H142-05,work_orders,WO-H142,in_service,quality_check,2026-07-06T15:08:34.285714Z,Operador demo,PROC-H142,1
EV-H142-06,work_orders,WO-H142,quality_check,ready,2026-07-06T16:34:17.142857Z,Operador demo,PROC-H142,1
EV-H142-07,work_orders,WO-H142,ready,delivered,2026-07-06T18:00:00Z,Operador demo,PROC-H142,1
EV-H143-00,work_orders,WO-H143,initial,received,2026-07-05T19:00:00Z,Operador demo,PROC-H143,1
EV-H143-01,work_orders,WO-H143,received,inspected,2026-07-05T20:42:51.428571Z,Operador demo,PROC-H143,1
EV-H143-02,work_orders,WO-H143,inspected,authorized,2026-07-05T22:25:42.857143Z,Operador demo,PROC-H143,1
EV-H143-03,work_orders,WO-H143,authorized,scheduled,2026-07-06T00:08:34.285714Z,Operador demo,PROC-H143,1
EV-H143-04,work_orders,WO-H143,scheduled,in_service,2026-07-06T01:51:25.714286Z,Operador demo,PROC-H143,1
EV-H143-05,work_orders,WO-H143,in_service,quality_check,2026-07-06T03:34:17.142857Z,Operador demo,PROC-H143,1
EV-H143-06,work_orders,WO-H143,quality_check,ready,2026-07-06T05:17:08.571429Z,Operador demo,PROC-H143,1
EV-H143-07,work_orders,WO-H143,ready,delivered,2026-07-06T07:00:00Z,Operador demo,PROC-H143,1
EV-H144-00,work_orders,WO-H144,initial,received,2026-07-05T06:00:00Z,Operador demo,PROC-H144,1
EV-H144-01,work_orders,WO-H144,received,inspected,2026-07-05T13:42:51.428571Z,Operador demo,PROC-H144,1
EV-H144-02,work_orders,WO-H144,inspected,authorized,2026-07-05T21:25:42.857143Z,Operador demo,PROC-H144,1
EV-H144-03,work_orders,WO-H144,authorized,scheduled,2026-07-06T05:08:34.285714Z,Operador demo,PROC-H144,1
EV-H144-04,work_orders,WO-H144,scheduled,in_service,2026-07-06T12:51:25.714286Z,Operador demo,PROC-H144,1
EV-H144-05,work_orders,WO-H144,in_service,quality_check,2026-07-06T20:34:17.142857Z,Operador demo,PROC-H144,1
EV-H144-06,work_orders,WO-H144,quality_check,ready,2026-07-07T04:17:08.571429Z,Operador demo,PROC-H144,1
EV-H144-07,work_orders,WO-H144,ready,delivered,2026-07-07T12:00:00Z,Operador demo,PROC-H144,1
EV-H145-00,work_orders,WO-H145,initial,received,2026-07-04T17:00:00Z,Operador demo,PROC-H145,1
EV-H145-01,work_orders,WO-H145,received,inspected,2026-07-04T19:17:08.571429Z,Operador demo,PROC-H145,1
EV-H145-02,work_orders,WO-H145,inspected,authorized,2026-07-04T21:34:17.142857Z,Operador demo,PROC-H145,1
EV-H145-03,work_orders,WO-H145,authorized,scheduled,2026-07-04T23:51:25.714286Z,Operador demo,PROC-H145,1
EV-H145-04,work_orders,WO-H145,scheduled,in_service,2026-07-05T02:08:34.285714Z,Operador demo,PROC-H145,1
EV-H145-05,work_orders,WO-H145,in_service,quality_check,2026-07-05T04:25:42.857143Z,Operador demo,PROC-H145,1
EV-H145-06,work_orders,WO-H145,quality_check,ready,2026-07-05T06:42:51.428571Z,Operador demo,PROC-H145,1
EV-H145-07,work_orders,WO-H145,ready,delivered,2026-07-05T09:00:00Z,Operador demo,PROC-H145,1
EV-H146-00,work_orders,WO-H146,initial,received,2026-07-04T04:00:00Z,Operador demo,PROC-H146,1
EV-H146-01,work_orders,WO-H146,received,inspected,2026-07-04T06:34:17.142857Z,Operador demo,PROC-H146,1
EV-H146-02,work_orders,WO-H146,inspected,authorized,2026-07-04T09:08:34.285714Z,Operador demo,PROC-H146,1
EV-H146-03,work_orders,WO-H146,authorized,scheduled,2026-07-04T11:42:51.428571Z,Operador demo,PROC-H146,1
EV-H146-04,work_orders,WO-H146,scheduled,in_service,2026-07-04T14:17:08.571429Z,Operador demo,PROC-H146,1
EV-H146-05,work_orders,WO-H146,in_service,quality_check,2026-07-04T16:51:25.714286Z,Operador demo,PROC-H146,1
EV-H146-06,work_orders,WO-H146,quality_check,ready,2026-07-04T19:25:42.857143Z,Operador demo,PROC-H146,1
EV-H146-07,work_orders,WO-H146,ready,delivered,2026-07-04T22:00:00Z,Operador demo,PROC-H146,1
EV-H147-00,work_orders,WO-H147,initial,received,2026-07-03T15:00:00Z,Operador demo,PROC-H147,1
EV-H147-01,work_orders,WO-H147,received,inspected,2026-07-03T15:51:25.714286Z,Operador demo,PROC-H147,1
EV-H147-02,work_orders,WO-H147,inspected,authorized,2026-07-03T16:42:51.428571Z,Operador demo,PROC-H147,1
EV-H147-03,work_orders,WO-H147,authorized,scheduled,2026-07-03T17:34:17.142857Z,Operador demo,PROC-H147,1
EV-H147-04,work_orders,WO-H147,scheduled,in_service,2026-07-03T18:25:42.857143Z,Operador demo,PROC-H147,1
EV-H147-05,work_orders,WO-H147,in_service,quality_check,2026-07-03T19:17:08.571429Z,Operador demo,PROC-H147,1
EV-H147-06,work_orders,WO-H147,quality_check,ready,2026-07-03T20:08:34.285714Z,Operador demo,PROC-H147,1
EV-H147-07,work_orders,WO-H147,ready,delivered,2026-07-03T21:00:00Z,Operador demo,PROC-H147,1
EV-H148-00,work_orders,WO-H148,initial,received,2026-07-03T02:00:00Z,Operador demo,PROC-H148,1
EV-H148-01,work_orders,WO-H148,received,inspected,2026-07-03T03:08:34.285714Z,Operador demo,PROC-H148,1
EV-H148-02,work_orders,WO-H148,inspected,authorized,2026-07-03T04:17:08.571429Z,Operador demo,PROC-H148,1
EV-H148-03,work_orders,WO-H148,authorized,scheduled,2026-07-03T05:25:42.857143Z,Operador demo,PROC-H148,1
EV-H148-04,work_orders,WO-H148,scheduled,in_service,2026-07-03T06:34:17.142857Z,Operador demo,PROC-H148,1
EV-H148-05,work_orders,WO-H148,in_service,quality_check,2026-07-03T07:42:51.428571Z,Operador demo,PROC-H148,1
EV-H148-06,work_orders,WO-H148,quality_check,ready,2026-07-03T08:51:25.714286Z,Operador demo,PROC-H148,1
EV-H148-07,work_orders,WO-H148,ready,delivered,2026-07-03T10:00:00Z,Operador demo,PROC-H148,1
EV-H149-00,work_orders,WO-H149,initial,received,2026-07-02T13:00:00Z,Operador demo,PROC-H149,1
EV-H149-01,work_orders,WO-H149,received,inspected,2026-07-02T14:25:42.857143Z,Operador demo,PROC-H149,1
EV-H149-02,work_orders,WO-H149,inspected,authorized,2026-07-02T15:51:25.714286Z,Operador demo,PROC-H149,1
EV-H149-03,work_orders,WO-H149,authorized,scheduled,2026-07-02T17:17:08.571429Z,Operador demo,PROC-H149,1
EV-H149-04,work_orders,WO-H149,scheduled,in_service,2026-07-02T18:42:51.428571Z,Operador demo,PROC-H149,1
EV-H149-05,work_orders,WO-H149,in_service,quality_check,2026-07-02T20:08:34.285714Z,Operador demo,PROC-H149,1
EV-H149-06,work_orders,WO-H149,quality_check,ready,2026-07-02T21:34:17.142857Z,Operador demo,PROC-H149,1
EV-H149-07,work_orders,WO-H149,ready,delivered,2026-07-02T23:00:00Z,Operador demo,PROC-H149,1
EV-H150-00,work_orders,WO-H150,initial,received,2026-07-02T00:00:00Z,Operador demo,PROC-H150,1
EV-H150-01,work_orders,WO-H150,received,inspected,2026-07-02T01:05:27.272727Z,Operador demo,PROC-H150,1
EV-H150-02,work_orders,WO-H150,inspected,authorized,2026-07-02T02:10:54.545455Z,Operador demo,PROC-H150,1
EV-H150-03,work_orders,WO-H150,authorized,waiting_parts,2026-07-02T03:16:21.818182Z,Operador demo,PROC-H150,1
EV-H150-04,work_orders,WO-H150,waiting_parts,scheduled,2026-07-02T04:21:49.090909Z,Operador demo,PROC-H150,1
EV-H150-05,work_orders,WO-H150,scheduled,in_service,2026-07-02T05:27:16.363636Z,Operador demo,PROC-H150,1
EV-H150-06,work_orders,WO-H150,in_service,quality_check,2026-07-02T06:32:43.636364Z,Operador demo,PROC-H150,1
EV-H150-07,work_orders,WO-H150,quality_check,rework,2026-07-02T07:38:10.909091Z,Operador demo,PROC-H150,1
EV-H150-08,work_orders,WO-H150,rework,in_service,2026-07-02T08:43:38.181818Z,Operador demo,PROC-H150,1
EV-H150-09,work_orders,WO-H150,in_service,quality_check,2026-07-02T09:49:05.454545Z,Operador demo,PROC-H150,1
EV-H150-10,work_orders,WO-H150,quality_check,ready,2026-07-02T10:54:32.727273Z,Operador demo,PROC-H150,1
EV-H150-11,work_orders,WO-H150,ready,delivered,2026-07-02T12:00:00Z,Operador demo,PROC-H150,1
EV-H151-00,work_orders,WO-H151,initial,received,2026-07-01T11:00:00Z,Operador demo,PROC-H151,1
EV-H151-01,work_orders,WO-H151,received,inspected,2026-07-01T13:00:00Z,Operador demo,PROC-H151,1
EV-H151-02,work_orders,WO-H151,inspected,authorized,2026-07-01T15:00:00Z,Operador demo,PROC-H151,1
EV-H151-03,work_orders,WO-H151,authorized,scheduled,2026-07-01T17:00:00Z,Operador demo,PROC-H151,1
EV-H151-04,work_orders,WO-H151,scheduled,in_service,2026-07-01T19:00:00Z,Operador demo,PROC-H151,1
EV-H151-05,work_orders,WO-H151,in_service,quality_check,2026-07-01T21:00:00Z,Operador demo,PROC-H151,1
EV-H151-06,work_orders,WO-H151,quality_check,ready,2026-07-01T23:00:00Z,Operador demo,PROC-H151,1
EV-H151-07,work_orders,WO-H151,ready,delivered,2026-07-02T01:00:00Z,Operador demo,PROC-H151,1
EV-H152-00,work_orders,WO-H152,initial,received,2026-06-30T22:00:00Z,Operador demo,PROC-H152,1
EV-H152-01,work_orders,WO-H152,received,inspected,2026-07-01T00:17:08.571429Z,Operador demo,PROC-H152,1
EV-H152-02,work_orders,WO-H152,inspected,authorized,2026-07-01T02:34:17.142857Z,Operador demo,PROC-H152,1
EV-H152-03,work_orders,WO-H152,authorized,scheduled,2026-07-01T04:51:25.714286Z,Operador demo,PROC-H152,1
EV-H152-04,work_orders,WO-H152,scheduled,in_service,2026-07-01T07:08:34.285714Z,Operador demo,PROC-H152,1
EV-H152-05,work_orders,WO-H152,in_service,quality_check,2026-07-01T09:25:42.857143Z,Operador demo,PROC-H152,1
EV-H152-06,work_orders,WO-H152,quality_check,ready,2026-07-01T11:42:51.428571Z,Operador demo,PROC-H152,1
EV-H152-07,work_orders,WO-H152,ready,delivered,2026-07-01T14:00:00Z,Operador demo,PROC-H152,1
EV-H153-00,work_orders,WO-H153,initial,received,2026-06-30T09:00:00Z,Operador demo,PROC-H153,1
EV-H153-01,work_orders,WO-H153,received,inspected,2026-06-30T18:00:00Z,Operador demo,PROC-H153,1
EV-H153-02,work_orders,WO-H153,inspected,authorized,2026-07-01T03:00:00Z,Operador demo,PROC-H153,1
EV-H153-03,work_orders,WO-H153,authorized,scheduled,2026-07-01T12:00:00Z,Operador demo,PROC-H153,1
EV-H153-04,work_orders,WO-H153,scheduled,in_service,2026-07-01T21:00:00Z,Operador demo,PROC-H153,1
EV-H153-05,work_orders,WO-H153,in_service,quality_check,2026-07-02T06:00:00Z,Operador demo,PROC-H153,1
EV-H153-06,work_orders,WO-H153,quality_check,ready,2026-07-02T15:00:00Z,Operador demo,PROC-H153,1
EV-H153-07,work_orders,WO-H153,ready,delivered,2026-07-03T00:00:00Z,Operador demo,PROC-H153,1
EV-H154-00,work_orders,WO-H154,initial,received,2026-06-29T20:00:00Z,Operador demo,PROC-H154,1
EV-H154-01,work_orders,WO-H154,received,inspected,2026-06-29T20:51:25.714286Z,Operador demo,PROC-H154,1
EV-H154-02,work_orders,WO-H154,inspected,authorized,2026-06-29T21:42:51.428571Z,Operador demo,PROC-H154,1
EV-H154-03,work_orders,WO-H154,authorized,scheduled,2026-06-29T22:34:17.142857Z,Operador demo,PROC-H154,1
EV-H154-04,work_orders,WO-H154,scheduled,in_service,2026-06-29T23:25:42.857143Z,Operador demo,PROC-H154,1
EV-H154-05,work_orders,WO-H154,in_service,quality_check,2026-06-30T00:17:08.571429Z,Operador demo,PROC-H154,1
EV-H154-06,work_orders,WO-H154,quality_check,ready,2026-06-30T01:08:34.285714Z,Operador demo,PROC-H154,1
EV-H154-07,work_orders,WO-H154,ready,delivered,2026-06-30T02:00:00Z,Operador demo,PROC-H154,1
EV-H155-00,work_orders,WO-H155,initial,received,2026-06-29T07:00:00Z,Operador demo,PROC-H155,1
EV-H155-01,work_orders,WO-H155,received,inspected,2026-06-29T08:08:34.285714Z,Operador demo,PROC-H155,1
EV-H155-02,work_orders,WO-H155,inspected,authorized,2026-06-29T09:17:08.571429Z,Operador demo,PROC-H155,1
EV-H155-03,work_orders,WO-H155,authorized,scheduled,2026-06-29T10:25:42.857143Z,Operador demo,PROC-H155,1
EV-H155-04,work_orders,WO-H155,scheduled,in_service,2026-06-29T11:34:17.142857Z,Operador demo,PROC-H155,1
EV-H155-05,work_orders,WO-H155,in_service,quality_check,2026-06-29T12:42:51.428571Z,Operador demo,PROC-H155,1
EV-H155-06,work_orders,WO-H155,quality_check,ready,2026-06-29T13:51:25.714286Z,Operador demo,PROC-H155,1
EV-H155-07,work_orders,WO-H155,ready,delivered,2026-06-29T15:00:00Z,Operador demo,PROC-H155,1
EV-H156-00,work_orders,WO-H156,initial,received,2026-06-28T18:00:00Z,Operador demo,PROC-H156,1
EV-H156-01,work_orders,WO-H156,received,inspected,2026-06-28T19:25:42.857143Z,Operador demo,PROC-H156,1
EV-H156-02,work_orders,WO-H156,inspected,authorized,2026-06-28T20:51:25.714286Z,Operador demo,PROC-H156,1
EV-H156-03,work_orders,WO-H156,authorized,scheduled,2026-06-28T22:17:08.571429Z,Operador demo,PROC-H156,1
EV-H156-04,work_orders,WO-H156,scheduled,in_service,2026-06-28T23:42:51.428571Z,Operador demo,PROC-H156,1
EV-H156-05,work_orders,WO-H156,in_service,quality_check,2026-06-29T01:08:34.285714Z,Operador demo,PROC-H156,1
EV-H156-06,work_orders,WO-H156,quality_check,ready,2026-06-29T02:34:17.142857Z,Operador demo,PROC-H156,1
EV-H156-07,work_orders,WO-H156,ready,delivered,2026-06-29T04:00:00Z,Operador demo,PROC-H156,1
EV-H157-00,work_orders,WO-H157,initial,received,2026-06-28T05:00:00Z,Operador demo,PROC-H157,1
EV-H157-01,work_orders,WO-H157,received,inspected,2026-06-28T06:42:51.428571Z,Operador demo,PROC-H157,1
EV-H157-02,work_orders,WO-H157,inspected,authorized,2026-06-28T08:25:42.857143Z,Operador demo,PROC-H157,1
EV-H157-03,work_orders,WO-H157,authorized,scheduled,2026-06-28T10:08:34.285714Z,Operador demo,PROC-H157,1
EV-H157-04,work_orders,WO-H157,scheduled,in_service,2026-06-28T11:51:25.714286Z,Operador demo,PROC-H157,1
EV-H157-05,work_orders,WO-H157,in_service,quality_check,2026-06-28T13:34:17.142857Z,Operador demo,PROC-H157,1
EV-H157-06,work_orders,WO-H157,quality_check,ready,2026-06-28T15:17:08.571429Z,Operador demo,PROC-H157,1
EV-H157-07,work_orders,WO-H157,ready,delivered,2026-06-28T17:00:00Z,Operador demo,PROC-H157,1
EV-H158-00,work_orders,WO-H158,initial,received,2026-06-27T16:00:00Z,Operador demo,PROC-H158,1
EV-H158-01,work_orders,WO-H158,received,inspected,2026-06-27T18:00:00Z,Operador demo,PROC-H158,1
EV-H158-02,work_orders,WO-H158,inspected,authorized,2026-06-27T20:00:00Z,Operador demo,PROC-H158,1
EV-H158-03,work_orders,WO-H158,authorized,scheduled,2026-06-27T22:00:00Z,Operador demo,PROC-H158,1
EV-H158-04,work_orders,WO-H158,scheduled,in_service,2026-06-28T00:00:00Z,Operador demo,PROC-H158,1
EV-H158-05,work_orders,WO-H158,in_service,quality_check,2026-06-28T02:00:00Z,Operador demo,PROC-H158,1
EV-H158-06,work_orders,WO-H158,quality_check,ready,2026-06-28T04:00:00Z,Operador demo,PROC-H158,1
EV-H158-07,work_orders,WO-H158,ready,delivered,2026-06-28T06:00:00Z,Operador demo,PROC-H158,1
EV-H159-00,work_orders,WO-H159,initial,received,2026-06-27T03:00:00Z,Operador demo,PROC-H159,1
EV-H159-01,work_orders,WO-H159,received,inspected,2026-06-27T05:17:08.571429Z,Operador demo,PROC-H159,1
EV-H159-02,work_orders,WO-H159,inspected,authorized,2026-06-27T07:34:17.142857Z,Operador demo,PROC-H159,1
EV-H159-03,work_orders,WO-H159,authorized,scheduled,2026-06-27T09:51:25.714286Z,Operador demo,PROC-H159,1
EV-H159-04,work_orders,WO-H159,scheduled,in_service,2026-06-27T12:08:34.285714Z,Operador demo,PROC-H159,1
EV-H159-05,work_orders,WO-H159,in_service,quality_check,2026-06-27T14:25:42.857143Z,Operador demo,PROC-H159,1
EV-H159-06,work_orders,WO-H159,quality_check,ready,2026-06-27T16:42:51.428571Z,Operador demo,PROC-H159,1
EV-H159-07,work_orders,WO-H159,ready,delivered,2026-06-27T19:00:00Z,Operador demo,PROC-H159,1
EV-H160-00,work_orders,WO-H160,initial,received,2026-06-26T14:00:00Z,Operador demo,PROC-H160,1
EV-H160-01,work_orders,WO-H160,received,inspected,2026-06-26T15:38:10.909091Z,Operador demo,PROC-H160,1
EV-H160-02,work_orders,WO-H160,inspected,authorized,2026-06-26T17:16:21.818182Z,Operador demo,PROC-H160,1
EV-H160-03,work_orders,WO-H160,authorized,waiting_parts,2026-06-26T18:54:32.727273Z,Operador demo,PROC-H160,1
EV-H160-04,work_orders,WO-H160,waiting_parts,scheduled,2026-06-26T20:32:43.636364Z,Operador demo,PROC-H160,1
EV-H160-05,work_orders,WO-H160,scheduled,in_service,2026-06-26T22:10:54.545455Z,Operador demo,PROC-H160,1
EV-H160-06,work_orders,WO-H160,in_service,quality_check,2026-06-26T23:49:05.454545Z,Operador demo,PROC-H160,1
EV-H160-07,work_orders,WO-H160,quality_check,rework,2026-06-27T01:27:16.363636Z,Operador demo,PROC-H160,1
EV-H160-08,work_orders,WO-H160,rework,in_service,2026-06-27T03:05:27.272727Z,Operador demo,PROC-H160,1
EV-H160-09,work_orders,WO-H160,in_service,quality_check,2026-06-27T04:43:38.181818Z,Operador demo,PROC-H160,1
EV-H160-10,work_orders,WO-H160,quality_check,ready,2026-06-27T06:21:49.090909Z,Operador demo,PROC-H160,1
EV-H160-11,work_orders,WO-H160,ready,delivered,2026-06-27T08:00:00Z,Operador demo,PROC-H160,1
